id,name,averagePricePerUnit,regularSaleVelocity,universalisUrl,amount,amountTotalPrice,costItemId,costItemAmount,costItemName
31762,Oddly Delicate Gazelle Hide,7066,3,https://universalis.app/market/31762,1,7066,2,45,Fire Shard
31765,Oddly Delicate Hammerhead Shark,5999,0.82,https://universalis.app/market/31765,1,5999,2,45,Fire Shard
33192,Resplendent Alchemist's Material A,770,0.75,https://universalis.app/market/33192,1,770,2,50,Fire Shard
33193,Resplendent Culinarian's Material A,1093,0.89,https://universalis.app/market/33193,1,1093,2,50,Fire Shard
27844,King Salmon,492,1.11,https://universalis.app/market/27844,1,492,2,10,Fire Shard
27845,Robe Lettuce,7,0.36,https://universalis.app/market/27845,1,7,2,10,Fire Shard
27846,Kriollo Kukuru Bean,11,1.79,https://universalis.app/market/27846,1,11,2,10,Fire Shard
27847,Pixieberry,122,32.43,https://universalis.app/market/27847,1,122,2,10,Fire Shard
27848,Dzo Tenderloin,29,0.68,https://universalis.app/market/27848,1,29,2,10,Fire Shard
28718,Sublime Solution,1578,55.18,https://universalis.app/market/28718,1,1578,2,125,Fire Shard
29507,Lingonberry,927,1.46,https://universalis.app/market/29507,1,927,2,10,Fire Shard
29508,Strong Flour,415,4.82,https://universalis.app/market/29508,1,415,2,10,Fire Shard
29509,Highland Cabbage,104,2.39,https://universalis.app/market/29509,1,104,2,10,Fire Shard
29510,Platinum Herring,35,3.5,https://universalis.app/market/29510,1,35,2,10,Fire Shard
29511,Silkie Egg,5283,6.07,https://universalis.app/market/29511,1,5283,2,10,Fire Shard
31908,Mozzarella,78,7.61,https://universalis.app/market/31908,1,78,2,10,Fire Shard
31909,Chicken Thigh,829,5.64,https://universalis.app/market/31909,1,829,2,10,Fire Shard
31910,Golden Pineapple,115,2.43,https://universalis.app/market/31910,1,115,2,10,Fire Shard
31912,Cardamom,1,0.18,https://universalis.app/market/31912,1,1,2,10,Fire Shard
39595,Gripgel,9946,195.54,https://universalis.app/market/39595,1,9946,2,500,Fire Shard
36591,Mayfly,697,168.64,https://universalis.app/market/36591,1,697,7,5,Water Shard
36593,Mackerel Strip,767,120.75,https://universalis.app/market/36593,1,767,7,5,Water Shard
36597,Stardust,573,45.64,https://universalis.app/market/36597,1,573,7,5,Water Shard
36223,Moonlight Aethersand,145,478.82,https://universalis.app/market/36223,1,145,7,100,Water Shard
36224,Endstone Aethersand,86,70.04,https://universalis.app/market/36224,1,86,7,200,Water Shard
36225,Endwood Aethersand,93,66.96,https://universalis.app/market/36225,1,93,7,200,Water Shard
36226,Endtide Aethersand,294,49.39,https://universalis.app/market/36226,1,294,7,200,Water Shard
38936,Earthbreak Aethersand,1183,3419.29,https://universalis.app/market/38936,1,1183,7,300,Water Shard
12708,Red Balloon,35,22.43,https://universalis.app/market/12708,1,35,4,1,Wind Shard
12709,Magma Worm,54,22.71,https://universalis.app/market/12709,1,54,4,1,Wind Shard
12710,Fiend Worm,345,32.64,https://universalis.app/market/12710,1,345,4,1,Wind Shard
13750,Sphalerite,3387,19,https://universalis.app/market/13750,1,3387,4,10,Wind Shard
13753,Cloud Cotton Boll,750,2.36,https://universalis.app/market/13753,1,750,4,10,Wind Shard
13733,Pterodactyl,12768,0.75,https://universalis.app/market/13733,1,12768,4,20,Wind Shard
13736,Gem Marimo,6999,3.29,https://universalis.app/market/13736,1,6999,4,10,Wind Shard
13745,Dinosaur Leather,1785,6.93,https://universalis.app/market/13745,1,1785,4,75,Wind Shard
13744,Wind Silk,5564,1.93,https://universalis.app/market/13744,1,5564,4,75,Wind Shard
20616,Silkworm,9,17.68,https://universalis.app/market/20616,1,9,4,1,Wind Shard
20618,Bream Lure,1596,1.11,https://universalis.app/market/20618,1,1596,4,15,Wind Shard
20619,Suspending Minnow,9807,5.39,https://universalis.app/market/20619,1,9807,4,15,Wind Shard
15945,Pellitory,11,2.43,https://universalis.app/market/15945,1,11,4,200,Wind Shard
16907,New World Macrame,216,4.86,https://universalis.app/market/16907,1,216,4,200,Wind Shard
16906,Wool Top,22,2.39,https://universalis.app/market/16906,1,22,4,200,Wind Shard
17574,Flannel,163,2.89,https://universalis.app/market/17574,1,163,4,200,Wind Shard
12711,Brute Leech,360,91.18,https://universalis.app/market/12711,1,360,4,1,Wind Shard
12712,Giant Crane Fly,674,112.21,https://universalis.app/market/12712,1,674,4,1,Wind Shard
20675,Stonefly Larva,929,94.5,https://universalis.app/market/20675,1,929,4,1,Wind Shard
20676,Blue Bobbit,924,87.5,https://universalis.app/market/20676,1,924,4,1,Wind Shard
20013,Dusklight Aethersand,202,51.18,https://universalis.app/market/20013,1,202,4,10,Wind Shard
20014,Dawnlight Aethersand,77,32.29,https://universalis.app/market/20014,1,77,4,10,Wind Shard
20015,Everbright Aethersand,40,29.96,https://universalis.app/market/20015,1,40,4,15,Wind Shard
20016,Everborn Aethersand,470,19.57,https://universalis.app/market/20016,1,470,4,15,Wind Shard
20017,Everdeep Aethersand,803,9.11,https://universalis.app/market/20017,1,803,4,15,Wind Shard
27586,Jerked Ovim,560,22.11,https://universalis.app/market/27586,1,560,4,3,Wind Shard
27587,Robber Ball,804,22.36,https://universalis.app/market/27587,1,804,4,3,Wind Shard
27588,Short Bill Minnow,2000,7.93,https://universalis.app/market/27588,1,2000,4,30,Wind Shard
27589,Baitbugs,1879,82.21,https://universalis.app/market/27589,1,1879,4,5,Wind Shard
27590,Squid Strip,759,46.82,https://universalis.app/market/27590,1,759,4,5,Wind Shard
27811,Chiaroglow Aethersand,249,51.68,https://universalis.app/market/27811,1,249,4,10,Wind Shard
27812,Scuroglow Aethersand,464,177.54,https://universalis.app/market/27812,1,464,4,10,Wind Shard
27813,Agedeep Aethersand,1869,87.39,https://universalis.app/market/27813,1,1869,4,20,Wind Shard
27814,Agewood Aethersand,1569,68.82,https://universalis.app/market/27814,1,1569,4,20,Wind Shard
27815,Ageflow Aethersand,456,9.82,https://universalis.app/market/27815,1,456,4,20,Wind Shard
30590,Levinstrike Aethersand,781,58,https://universalis.app/market/30590,1,781,4,30,Wind Shard
36590,Sky Spoon Lure,2332,4.21,https://universalis.app/market/36590,1,2332,4,50,Wind Shard
36595,Chimera Worm,328,84.07,https://universalis.app/market/36595,1,328,4,5,Wind Shard
36340,Fallen Angel Wings,59249999,0.21,https://universalis.app/market/36340,1,59249999,35833,500,Bicolor Gemstone Voucher
28724,Crafter's Delineation,471,139,https://universalis.app/market/28724,1,471,2,15,Fire Shard
21281,On High Orchestrion Roll,6104,0.39,https://universalis.app/market/21281,1,6104,2,200,Fire Shard
25062,Afterglow Orchestrion Roll,8562,0.32,https://universalis.app/market/25062,1,8562,2,200,Fire Shard
25066,Harmony Orchestrion Roll,7983,0.18,https://universalis.app/market/25066,1,7983,2,200,Fire Shard
24518,Pastry Cupboard,3612,0.82,https://universalis.app/market/24518,1,3612,2,50,Fire Shard
24520,Fabric Rack,707,0.25,https://universalis.app/market/24520,1,707,2,50,Fire Shard
24521,Potion Rack,13009,1.04,https://universalis.app/market/24521,1,13009,2,50,Fire Shard
5702,Craftsman's Competence Materia IV,203,24.21,https://universalis.app/market/5702,1,203,2,25,Fire Shard
5707,Craftsman's Cunning Materia IV,1127,57.32,https://universalis.app/market/5707,1,1127,2,25,Fire Shard
5712,Craftsman's Command Materia IV,506,26.93,https://universalis.app/market/5712,1,506,2,25,Fire Shard
5703,Craftsman's Competence Materia V,387,15.75,https://universalis.app/market/5703,1,387,2,200,Fire Shard
5708,Craftsman's Cunning Materia V,6363,50.89,https://universalis.app/market/5708,1,6363,2,200,Fire Shard
5713,Craftsman's Command Materia V,627,21.68,https://universalis.app/market/5713,1,627,2,200,Fire Shard
18025,Craftsman's Competence Materia VI,281,16.25,https://universalis.app/market/18025,1,281,2,200,Fire Shard
18026,Craftsman's Cunning Materia VI,781,27.79,https://universalis.app/market/18026,1,781,2,200,Fire Shard
18027,Craftsman's Command Materia VI,259,14.57,https://universalis.app/market/18027,1,259,2,200,Fire Shard
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,2,200,Fire Shard
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,2,200,Fire Shard
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,2,200,Fire Shard
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,2,250,Fire Shard
26736,Craftsman's Cunning Materia VIII,392,21.61,https://universalis.app/market/26736,1,392,2,250,Fire Shard
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,2,250,Fire Shard
33925,Craftsman's Competence Materia IX,2461,255.43,https://universalis.app/market/33925,1,2461,2,250,Fire Shard
33926,Craftsman's Cunning Materia IX,4462,231.86,https://universalis.app/market/33926,1,4462,2,250,Fire Shard
33927,Craftsman's Command Materia IX,6764,589.29,https://universalis.app/market/33927,1,6764,2,250,Fire Shard
33938,Craftsman's Competence Materia X,6394,149.43,https://universalis.app/market/33938,1,6394,6,500,Lightning Shard
33939,Craftsman's Cunning Materia X,1246,108.18,https://universalis.app/market/33939,1,1246,6,500,Lightning Shard
33940,Craftsman's Command Materia X,11880,301.21,https://universalis.app/market/33940,1,11880,6,500,Lightning Shard
33849,Freedom Orchestrion Roll,22499,0.11,https://universalis.app/market/33849,1,22499,4,200,Wind Shard
21282,Songs of Salt and Suffering Orchestrion Roll,21986,0.21,https://universalis.app/market/21282,1,21986,4,200,Wind Shard
25064,The Stone Remembers Orchestrion Roll,17250,0.07,https://universalis.app/market/25064,1,17250,4,200,Wind Shard
25065,Old Wounds Orchestrion Roll,34999,0.11,https://universalis.app/market/25065,1,34999,4,200,Wind Shard
24516,Fruit Stall,8751,0.18,https://universalis.app/market/24516,1,8751,4,50,Wind Shard
24517,Vegetable Stall,18213,0.21,https://universalis.app/market/24517,1,18213,4,50,Wind Shard
24519,Mineral Display,10410,0.36,https://universalis.app/market/24519,1,10410,4,50,Wind Shard
23898,Garden Gravel,26121,3.79,https://universalis.app/market/23898,1,26121,4,75,Wind Shard
27298,Carpet of Flowers,10156,4.32,https://universalis.app/market/27298,1,10156,4,75,Wind Shard
28931,Small Angler's Canvas,16860,1.29,https://universalis.app/market/28931,1,16860,4,150,Wind Shard
28932,Medium Angler's Canvas,8984,0.89,https://universalis.app/market/28932,1,8984,4,225,Wind Shard
28933,Large Angler's Canvas,13249,0.21,https://universalis.app/market/28933,1,13249,4,375,Wind Shard
28934,Extra Large Angler's Canvas,6812,0.32,https://universalis.app/market/28934,1,6812,4,600,Wind Shard
32220,Major-General Cushion,15398,0.61,https://universalis.app/market/32220,1,15398,4,200,Wind Shard
40648,Fishing Rod Rack,48316,0.36,https://universalis.app/market/40648,1,48316,4,800,Wind Shard
5687,Gatherer's Guerdon Materia IV,515,15.18,https://universalis.app/market/5687,1,515,4,25,Wind Shard
5692,Gatherer's Guile Materia IV,312,11.71,https://universalis.app/market/5692,1,312,4,25,Wind Shard
5697,Gatherer's Grasp Materia IV,147,12.57,https://universalis.app/market/5697,1,147,4,25,Wind Shard
5688,Gatherer's Guerdon Materia V,810,18.86,https://universalis.app/market/5688,1,810,4,200,Wind Shard
5693,Gatherer's Guile Materia V,722,13.75,https://universalis.app/market/5693,1,722,4,200,Wind Shard
5698,Gatherer's Grasp Materia V,382,8.89,https://universalis.app/market/5698,1,382,4,200,Wind Shard
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,4,200,Wind Shard
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,4,200,Wind Shard
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,4,200,Wind Shard
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,4,200,Wind Shard
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,4,200,Wind Shard
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,4,200,Wind Shard
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,4,250,Wind Shard
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,4,250,Wind Shard
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,4,250,Wind Shard
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,4,250,Wind Shard
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,4,250,Wind Shard
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,4,250,Wind Shard
33935,Gatherer's Guerdon Materia X,5953,242.86,https://universalis.app/market/33935,1,5953,7,500,Water Shard
33936,Gatherer's Guile Materia X,4925,137.89,https://universalis.app/market/33936,1,4925,7,500,Water Shard
33937,Gatherer's Grasp Materia X,1147,97.5,https://universalis.app/market/33937,1,1147,7,500,Water Shard
19840,Tea Brick,141,0.43,https://universalis.app/market/19840,1,141,2,10,Fire Shard
19876,Koshu Pork,422,0.29,https://universalis.app/market/19876,1,422,2,10,Fire Shard
21089,Secret Recipe Broth,379,4.5,https://universalis.app/market/21089,1,379,2,10,Fire Shard
21301,Crimson Pepper,145,1.86,https://universalis.app/market/21301,1,145,2,10,Fire Shard
21082,Gyr Abanian Alchemic,1400,1.11,https://universalis.app/market/21082,1,1400,2,100,Fire Shard
22446,Honeydew Honey,380,1.39,https://universalis.app/market/22446,1,380,2,10,Fire Shard
23181,Kingcraft Demimateria,2251,182.89,https://universalis.app/market/23181,1,2251,2,25,Fire Shard
24281,Rooibos Leaves,18,0.46,https://universalis.app/market/24281,1,18,2,10,Fire Shard
29663,Oddly Specific Iron Ore,5449,3.57,https://universalis.app/market/29663,1,5449,2,25,Fire Shard
29664,Oddly Specific Uncut Gemstone,4633,4.86,https://universalis.app/market/29664,1,4633,2,25,Fire Shard
29666,Oddly Specific Cotton,2000,1.68,https://universalis.app/market/29666,1,2000,2,25,Fire Shard
29667,Oddly Specific Quartz,4166,5.68,https://universalis.app/market/29667,1,4166,2,25,Fire Shard
29668,Oddly Specific Seeds,3300,4.75,https://universalis.app/market/29668,1,3300,2,25,Fire Shard
31320,Slithersand,8279,24.07,https://universalis.app/market/31320,1,8279,2,250,Fire Shard
31758,Oddly Delicate Pine Log,4261,2.64,https://universalis.app/market/31758,1,4261,2,45,Fire Shard
31759,Oddly Delicate Silvergrace Ore,1040,1.61,https://universalis.app/market/31759,1,1040,2,45,Fire Shard
31761,Oddly Delicate Raw Celestine,8556,2.93,https://universalis.app/market/31761,1,8556,2,45,Fire Shard
31762,Oddly Delicate Gazelle Hide,7066,3,https://universalis.app/market/31762,1,7066,2,45,Fire Shard
31765,Oddly Delicate Hammerhead Shark,5999,0.82,https://universalis.app/market/31765,1,5999,2,45,Fire Shard
33192,Resplendent Alchemist's Material A,770,0.75,https://universalis.app/market/33192,1,770,2,50,Fire Shard
33193,Resplendent Culinarian's Material A,1093,0.89,https://universalis.app/market/33193,1,1093,2,50,Fire Shard
27844,King Salmon,492,1.11,https://universalis.app/market/27844,1,492,2,10,Fire Shard
27845,Robe Lettuce,7,0.36,https://universalis.app/market/27845,1,7,2,10,Fire Shard
27846,Kriollo Kukuru Bean,11,1.79,https://universalis.app/market/27846,1,11,2,10,Fire Shard
27847,Pixieberry,122,32.43,https://universalis.app/market/27847,1,122,2,10,Fire Shard
27848,Dzo Tenderloin,29,0.68,https://universalis.app/market/27848,1,29,2,10,Fire Shard
28718,Sublime Solution,1578,55.18,https://universalis.app/market/28718,1,1578,2,125,Fire Shard
29507,Lingonberry,927,1.46,https://universalis.app/market/29507,1,927,2,10,Fire Shard
29508,Strong Flour,415,4.82,https://universalis.app/market/29508,1,415,2,10,Fire Shard
29509,Highland Cabbage,104,2.39,https://universalis.app/market/29509,1,104,2,10,Fire Shard
29510,Platinum Herring,35,3.5,https://universalis.app/market/29510,1,35,2,10,Fire Shard
29511,Silkie Egg,5283,6.07,https://universalis.app/market/29511,1,5283,2,10,Fire Shard
31908,Mozzarella,78,7.61,https://universalis.app/market/31908,1,78,2,10,Fire Shard
31909,Chicken Thigh,829,5.64,https://universalis.app/market/31909,1,829,2,10,Fire Shard
31910,Golden Pineapple,115,2.43,https://universalis.app/market/31910,1,115,2,10,Fire Shard
31912,Cardamom,1,0.18,https://universalis.app/market/31912,1,1,2,10,Fire Shard
20675,Stonefly Larva,929,94.5,https://universalis.app/market/20675,1,929,4,1,Wind Shard
20676,Blue Bobbit,924,87.5,https://universalis.app/market/20676,1,924,4,1,Wind Shard
20013,Dusklight Aethersand,202,51.18,https://universalis.app/market/20013,1,202,4,10,Wind Shard
20014,Dawnlight Aethersand,77,32.29,https://universalis.app/market/20014,1,77,4,10,Wind Shard
20015,Everbright Aethersand,40,29.96,https://universalis.app/market/20015,1,40,4,15,Wind Shard
20016,Everborn Aethersand,470,19.57,https://universalis.app/market/20016,1,470,4,15,Wind Shard
20017,Everdeep Aethersand,803,9.11,https://universalis.app/market/20017,1,803,4,15,Wind Shard
27586,Jerked Ovim,560,22.11,https://universalis.app/market/27586,1,560,4,3,Wind Shard
27587,Robber Ball,804,22.36,https://universalis.app/market/27587,1,804,4,3,Wind Shard
27588,Short Bill Minnow,2000,7.93,https://universalis.app/market/27588,1,2000,4,30,Wind Shard
27589,Baitbugs,1879,82.21,https://universalis.app/market/27589,1,1879,4,5,Wind Shard
27590,Squid Strip,759,46.82,https://universalis.app/market/27590,1,759,4,5,Wind Shard
27811,Chiaroglow Aethersand,249,51.68,https://universalis.app/market/27811,1,249,4,10,Wind Shard
27812,Scuroglow Aethersand,464,177.54,https://universalis.app/market/27812,1,464,4,10,Wind Shard
27813,Agedeep Aethersand,1869,87.39,https://universalis.app/market/27813,1,1869,4,20,Wind Shard
27814,Agewood Aethersand,1569,68.82,https://universalis.app/market/27814,1,1569,4,20,Wind Shard
